username,gender,state,user_agent_string,variation
candace43,F,WI,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.0)",control
monica00,M,WI,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5310 (KHTML, like Gecko) Chrome/20.0.825.0 Safari/5310",variation
erikalopez,F,AK,"Opera/8.65.(X11; Linux x86_64; nan-TW) Presto/2.9.184 Version/11.00",control
anthony22,M,MT,"Opera/8.73.(Windows NT 5.0; gl-ES) Presto/2.9.184 Version/11.00",control
showard,F,MT,"Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.0)",control
patrick69,M,WY,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.6.6 (KHTML, like Gecko) Version/4.0 Safari/534.6.6",control
alexander77,F,NE,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/5341 (KHTML, like Gecko) Chrome/63.0.870.0 Safari/5341",control
shane09,F,VT,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)",control
gina46,M,TX,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_5) AppleWebKit/5352 (KHTML, like Gecko) Chrome/62.0.828.0 Safari/5352",variation
sean38,F,MI,"Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.0)",variation
byrdbrendan,M,NH,"Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.1)",control
ramseymichelle,M,MA,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.1)",control
oconnoramy,F,ME,"Mozilla/5.0 (Windows NT 5.01; apn-IN; rv:1.9.2.20) Gecko/2017-10-16 04:38:31 Firefox/3.8",control
nancyford,F,MS,"Mozilla/5.0 (Windows 98; wal-ET; rv:1.9.2.20) Gecko/2018-07-06 03:59:17 Firefox/3.6.3",control
kelly90,F,IN,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.1)",variation
amysingh,M,WV,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/5360 (KHTML, like Gecko) Chrome/14.0.838.0 Safari/5360",control
alilisa,M,VA,"Opera/8.91.(Windows NT 5.1; sat-IN) Presto/2.9.184 Version/11.00",variation
cheryl80,F,MD,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; nn-NO) AppleWebKit/531.47.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.47.5",control
michellerojas,F,CA,"Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.1)",variation
jennifer50,M,NE,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.1.5 (KHTML, like Gecko) Version/4.1 Safari/532.1.5",control
rodneymurray,M,IN,"Opera/9.33.(Windows CE; st-ZA) Presto/2.9.181 Version/11.00",control
benitezbobby,F,AZ,"Opera/8.68.(X11; Linux i686; th-TH) Presto/2.9.166 Version/10.00",control
moorejames,F,WY,"Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1)",control
arroyosteven,F,FL,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5330 (KHTML, like Gecko) Chrome/37.0.800.0 Safari/5330",control
kyle44,M,WI,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4 rv:6.0; ug-CN) AppleWebKit/535.40.7 (KHTML, like Gecko) Version/5.0 Safari/535.40.7",control
nmendez,F,KY,"Opera/8.69.(Windows CE; fr-CA) Presto/2.9.188 Version/11.00",control
eric86,F,RI,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2012-06-04 10:14:15 Firefox/3.6.4",control
patrick63,F,NE,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/5332 (KHTML, like Gecko) Chrome/33.0.877.0 Safari/5332",control
doylejessica,M,VT,"Opera/9.68.(X11; Linux i686; sc-IT) Presto/2.9.169 Version/11.00",variation
cynthiaholmes,F,DE,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/5340 (KHTML, like Gecko) Chrome/26.0.815.0 Safari/5340",control
wolfchristopher,F,RI,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_0 rv:2.0; ia-FR) AppleWebKit/532.42.3 (KHTML, like Gecko) Version/4.1 Safari/532.42.3",control
shorteric,F,MN,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/5330 (KHTML, like Gecko) Chrome/52.0.830.0 Safari/5330",control
john35,M,WI,"Mozilla/5.0 (Windows NT 6.2; mni-IN; rv:1.9.2.20) Gecko/2017-09-24 00:21:18 Firefox/3.6.13",variation
omartin,M,CT,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.1)",control
stevenlewis,F,OH,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4 rv:6.0; ky-KG) AppleWebKit/532.13.4 (KHTML, like Gecko) Version/5.0.3 Safari/532.13.4",control
smithcaroline,F,MD,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2013-07-30 23:06:23 Firefox/9.0",variation
jennifer41,F,NV,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_3; rv:1.9.3.20) Gecko/2014-12-22 04:46:08 Firefox/3.8",control
stephanierussell,M,WI,"Opera/8.81.(X11; Linux x86_64; tg-TJ) Presto/2.9.182 Version/11.00",control
jessica73,M,KY,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; shs-CA) AppleWebKit/532.11.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.11.4",control
mdixon,F,NH,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.0)",variation
oscar13,M,OK,"Mozilla/5.0 (Windows CE) AppleWebKit/5340 (KHTML, like Gecko) Chrome/20.0.862.0 Safari/5340",control
deborah64,M,CO,"Opera/8.48.(Windows NT 5.0; byn-ER) Presto/2.9.163 Version/10.00",variation
jfisher,M,RI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ga-IE) AppleWebKit/531.23.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.23.6",control
gregory71,M,OR,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.1)",control
fevans,M,ID,"Opera/9.43.(Windows NT 5.0; quz-PE) Presto/2.9.187 Version/12.00",control
matthew51,M,WA,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1)",control
uadams,M,MT,"Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.1)",control
bradyphilip,F,MT,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ak-GH) AppleWebKit/535.9.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.9.1",variation
anthony17,F,OK,"Opera/8.29.(X11; Linux x86_64; sw-KE) Presto/2.9.182 Version/12.00",variation
cgentry,M,RI,"Opera/8.11.(X11; Linux x86_64; ka-GE) Presto/2.9.188 Version/11.00",variation
kimberlypearson,F,UT,"Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2011-09-20 21:15:27 Firefox/3.6.13",control
sullivandavid,F,WY,"Opera/8.84.(Windows NT 4.0; wa-BE) Presto/2.9.177 Version/10.00",variation
westcaitlin,M,MT,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.0)",control
james42,M,MA,"Opera/8.15.(X11; Linux i686; ht-HT) Presto/2.9.162 Version/11.00",control
timothy26,M,KY,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/5352 (KHTML, like Gecko) Chrome/36.0.858.0 Safari/5352",control
adriana90,M,AK,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_9 rv:4.0; mn-MN) AppleWebKit/535.32.2 (KHTML, like Gecko) Version/5.0.5 Safari/535.32.2",control
qbautista,F,MN,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.33.1 (KHTML, like Gecko) Version/4.0.2 Safari/535.33.1",variation
jonesmelissa,F,NC,"Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2014-07-11 17:28:05 Firefox/3.8",variation
riddlejason,F,NM,"Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2013-09-18 18:14:05 Firefox/9.0",variation
samantha70,M,MI,"Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.0)",variation
elizabeth43,M,WV,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ss-ZA) AppleWebKit/533.49.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.49.6",control
rodriguezedward,F,NH,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_6) AppleWebKit/5362 (KHTML, like Gecko) Chrome/28.0.812.0 Safari/5362",control
aguerra,F,IA,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.2.5 (KHTML, like Gecko) Version/5.1 Safari/531.2.5",control
franksanchez,F,ME,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/5351 (KHTML, like Gecko) Chrome/46.0.809.0 Safari/5351",variation
robert61,F,MA,"Opera/8.74.(X11; Linux i686; fur-IT) Presto/2.9.161 Version/11.00",control
whitemegan,M,AR,"Opera/9.83.(Windows NT 5.1; ss-ZA) Presto/2.9.187 Version/11.00",control
christine39,F,ND,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_7) AppleWebKit/5340 (KHTML, like Gecko) Chrome/29.0.851.0 Safari/5340",control
kballard,M,GA,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5340 (KHTML, like Gecko) Chrome/55.0.805.0 Safari/5340",variation
olsenaaron,M,RI,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_0; rv:1.9.2.20) Gecko/2014-04-24 15:29:27 Firefox/11.0",variation
xproctor,M,DC,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.1)",variation
thomasjason,M,AR,"Mozilla/5.0 (Windows CE) AppleWebKit/5360 (KHTML, like Gecko) Chrome/13.0.846.0 Safari/5360",control
colerich,M,NC,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/5332 (KHTML, like Gecko) Chrome/44.0.881.0 Safari/5332",variation
arthur92,F,TX,"Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.0)",control
tmiller,F,NH,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.0)",control
zachary59,F,SC,"Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2018-11-10 01:06:31 Firefox/3.8",variation
stevenhenderson,F,ME,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_7 rv:3.0; sat-IN) AppleWebKit/532.50.5 (KHTML, like Gecko) Version/5.0.4 Safari/532.50.5",control
igarza,F,CO,"Opera/8.40.(X11; Linux x86_64; nhn-MX) Presto/2.9.171 Version/11.00",control
lance38,F,PA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; gu-IN) AppleWebKit/531.40.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6531.40.2",control
linda10,F,DC,"Mozilla/5.0 (Windows CE; ha-NG; rv:1.9.2.20) Gecko/2014-12-14 02:11:39 Firefox/3.6.6",variation
erikmorrison,F,OK,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/5340 (KHTML, like Gecko) Chrome/30.0.886.0 Safari/5340",control
joshua34,F,NC,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.0)",variation
vmartinez,F,ME,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.1)",variation
fhoffman,M,HI,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.34.6 (KHTML, like Gecko) Version/5.1 Safari/535.34.6",control
oberg,F,NC,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0)",variation
williamsjason,F,HI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_6) AppleWebKit/5312 (KHTML, like Gecko) Chrome/59.0.823.0 Safari/5312",control
wellsscott,M,ME,"Opera/8.94.(X11; Linux i686; wa-BE) Presto/2.9.161 Version/11.00",variation
kyliesullivan,M,ID,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5332 (KHTML, like Gecko) Chrome/53.0.853.0 Safari/5332",control
allenamber,F,CT,"Opera/9.12.(X11; Linux i686; id-ID) Presto/2.9.183 Version/12.00",control
castillobrian,M,ND,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; bho-IN) AppleWebKit/532.31.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.31.1",control
tiffanyanderson,M,AK,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4 rv:3.0; ff-SN) AppleWebKit/535.25.4 (KHTML, like Gecko) Version/5.0.2 Safari/535.25.4",variation
ryannelson,M,KS,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; mag-IN) AppleWebKit/533.26.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6533.26.3",variation
ahernandez,F,SD,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.0)",variation
burtonangela,F,NE,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/5.1)",variation
villarrealchristian,M,OR,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.0)",variation
briana01,M,VA,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9) AppleWebKit/5330 (KHTML, like Gecko) Chrome/46.0.870.0 Safari/5330",variation
ortizbrenda,F,SC,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1)",variation
matthewmills,M,VT,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.50.2 (KHTML, like Gecko) Version/5.0 Safari/533.50.2",variation
cantuerin,M,AK,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.1)",control
avasquez,F,DE,"Opera/8.82.(X11; Linux i686; tn-ZA) Presto/2.9.165 Version/12.00",variation
richard21,F,LA,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.3.2 (KHTML, like Gecko) Version/5.0.2 Safari/534.3.2",variation
mbennett,F,OH,"Opera/8.99.(Windows NT 5.1; tn-ZA) Presto/2.9.183 Version/11.00",control
bschwartz,M,KS,"Opera/8.33.(X11; Linux i686; the-NP) Presto/2.9.181 Version/10.00",control
robertsoncharles,F,MI,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/5.1)",variation
lauren62,F,NV,"Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.0)",control
martinezjose,F,UT,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_1) AppleWebKit/5350 (KHTML, like Gecko) Chrome/48.0.840.0 Safari/5350",variation
mburnett,F,GA,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1)",control
tara01,M,LA,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5322 (KHTML, like Gecko) Chrome/63.0.833.0 Safari/5322",control
morganstephen,M,UT,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.0)",variation
katrinareese,M,RI,"Opera/8.51.(Windows CE; te-IN) Presto/2.9.177 Version/11.00",variation
warrenamanda,F,RI,"Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0)",control
kimberly97,F,VT,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_1 rv:2.0; ts-ZA) AppleWebKit/535.4.3 (KHTML, like Gecko) Version/4.0 Safari/535.4.3",variation
crawfordchad,F,AZ,"Mozilla/5.0 (Windows NT 4.0; uz-UZ; rv:1.9.1.20) Gecko/2017-06-29 04:57:10 Firefox/3.8",control
michaelpatton,F,UT,"Mozilla/5.0 (Windows 95) AppleWebKit/5321 (KHTML, like Gecko) Chrome/44.0.814.0 Safari/5321",variation
peter46,F,OH,"Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.0)",control
jessicaskinner,F,LA,"Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.0)",control
jjuarez,M,SC,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0)",variation
mooreharry,F,HI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0; rv:1.9.2.20) Gecko/2017-06-15 08:32:22 Firefox/3.8",control
osmith,F,ID,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.34.7 (KHTML, like Gecko) Version/4.0.3 Safari/532.34.7",control
george54,F,AR,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ps-AF) AppleWebKit/533.13.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6533.13.4",variation
jbrewer,M,MD,"Mozilla/5.0 (Windows NT 6.0; iu-CA; rv:1.9.2.20) Gecko/2014-01-12 02:41:38 Firefox/3.8",control
espinozajennifer,F,DC,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.1)",control
mauriceclark,F,LA,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.1.1 (KHTML, like Gecko) Version/4.0.4 Safari/531.1.1",control
nhamilton,F,NV,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/5312 (KHTML, like Gecko) Chrome/53.0.837.0 Safari/5312",control
elowery,F,VA,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_3) AppleWebKit/5350 (KHTML, like Gecko) Chrome/27.0.881.0 Safari/5350",control
wendy02,M,OR,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2012-04-11 22:46:51 Firefox/4.0",variation
brandon98,M,TN,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/5322 (KHTML, like Gecko) Chrome/41.0.838.0 Safari/5322",variation
brandongarcia,M,RI,"Opera/8.64.(X11; Linux x86_64; ks-IN) Presto/2.9.184 Version/12.00",variation
courtney52,F,CT,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_8; rv:1.9.2.20) Gecko/2016-12-25 01:36:39 Firefox/15.0",variation
hartmiranda,F,SD,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.1)",control
nicholashall,M,MO,"Opera/9.54.(X11; Linux x86_64; sl-SI) Presto/2.9.167 Version/12.00",control
mbarnes,M,FL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_7; rv:1.9.2.20) Gecko/2014-03-08 09:03:11 Firefox/3.8",variation
kfarmer,M,TN,"Opera/8.24.(Windows NT 6.1; tg-TJ) Presto/2.9.160 Version/11.00",variation
wendy48,F,ID,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5351 (KHTML, like Gecko) Chrome/13.0.874.0 Safari/5351",control
roger57,F,VT,"Opera/9.96.(X11; Linux i686; ps-AF) Presto/2.9.190 Version/11.00",variation
dgiles,F,CT,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_2 rv:3.0; lzh-TW) AppleWebKit/532.23.4 (KHTML, like Gecko) Version/5.0 Safari/532.23.4",control
omaxwell,M,AR,"Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2016-10-03 09:28:06 Firefox/6.0",control
fbailey,F,NC,"Mozilla/5.0 (Windows NT 6.1; hne-IN; rv:1.9.0.20) Gecko/2018-07-06 17:11:03 Firefox/3.6.14",variation
nsoto,M,ND,"Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2017-03-13 12:35:38 Firefox/3.6.10",control
james26,F,GA,"Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1)",control
kirbyamanda,M,NJ,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_2; rv:1.9.3.20) Gecko/2016-05-01 20:20:43 Firefox/3.6.5",control
hallcharles,F,WA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5; rv:1.9.4.20) Gecko/2017-12-04 09:57:21 Firefox/3.6.16",control
james69,F,VT,"Opera/8.98.(X11; Linux i686; lt-LT) Presto/2.9.169 Version/10.00",variation
lorraineshelton,F,HI,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.49.1 (KHTML, like Gecko) Version/5.0.4 Safari/535.49.1",variation
hubbardanna,F,MS,"Opera/9.81.(Windows NT 5.1; sd-IN) Presto/2.9.164 Version/11.00",control
ybrooks,F,OR,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_5 rv:5.0; fi-FI) AppleWebKit/532.13.6 (KHTML, like Gecko) Version/4.0 Safari/532.13.6",control
yvonnelee,M,WY,"Opera/8.82.(Windows 98; Win 9x 4.90; mk-MK) Presto/2.9.187 Version/10.00",variation
hendersondustin,F,OR,"Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0)",variation
eroman,M,KS,"Opera/9.42.(Windows CE; tl-PH) Presto/2.9.173 Version/11.00",variation
petersonsean,F,AZ,"Mozilla/5.0 (Windows NT 5.0; cv-RU; rv:1.9.0.20) Gecko/2013-02-06 05:22:19 Firefox/14.0",variation
deborah29,M,NM,"Opera/8.44.(Windows NT 5.2; he-IL) Presto/2.9.182 Version/12.00",variation
michael24,F,DC,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.1)",variation
aaronleonard,F,NE,"Opera/9.33.(X11; Linux i686; fur-IT) Presto/2.9.188 Version/12.00",variation
matthewjacobson,M,MS,"Opera/9.70.(X11; Linux x86_64; ga-IE) Presto/2.9.190 Version/12.00",control
jclay,F,HI,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_4) AppleWebKit/5342 (KHTML, like Gecko) Chrome/16.0.892.0 Safari/5342",variation
nriley,F,AR,"Mozilla/5.0 (Windows CE) AppleWebKit/5352 (KHTML, like Gecko) Chrome/63.0.847.0 Safari/5352",variation
lperry,F,OR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/5361 (KHTML, like Gecko) Chrome/40.0.807.0 Safari/5361",control
hwhite,F,DE,"Opera/9.77.(Windows 98; sc-IT) Presto/2.9.186 Version/12.00",control
leonedward,M,IN,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5311 (KHTML, like Gecko) Chrome/29.0.857.0 Safari/5311",control
flemingjuan,M,NC,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_3 rv:3.0; gv-GB) AppleWebKit/533.12.6 (KHTML, like Gecko) Version/5.0.1 Safari/533.12.6",control
gregorydavis,M,NM,"Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2015-05-24 07:55:03 Firefox/3.6.8",control
gstewart,F,MD,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3; rv:1.9.6.20) Gecko/2018-08-05 05:17:40 Firefox/13.0",variation
foleyrichard,F,CO,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; mhr-RU) AppleWebKit/531.22.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.22.4",control
sean36,F,WI,"Opera/9.32.(X11; Linux i686; nds-NL) Presto/2.9.174 Version/10.00",variation
joshuajohnson,M,WY,"Mozilla/5.0 (Windows 98) AppleWebKit/5312 (KHTML, like Gecko) Chrome/20.0.802.0 Safari/5312",variation
robinsondavid,F,NM,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.24.7 (KHTML, like Gecko) Version/4.0.3 Safari/533.24.7",variation
hward,F,MD,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_4; rv:1.9.5.20) Gecko/2016-01-21 23:40:08 Firefox/3.8",variation
bjoseph,F,NV,"Mozilla/5.0 (Windows 95) AppleWebKit/5360 (KHTML, like Gecko) Chrome/56.0.897.0 Safari/5360",variation
williamsdonna,M,NY,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2016-02-23 00:18:06 Firefox/5.0",control
vgross,M,MT,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.15.6 (KHTML, like Gecko) Version/5.0.4 Safari/532.15.6",variation
jonesbrooke,M,DE,"Opera/9.88.(Windows CE; sk-SK) Presto/2.9.187 Version/12.00",control
katherinewilliamson,M,ME,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2010-08-15 05:28:24 Firefox/3.6.19",control
guerrathomas,F,AK,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ia-FR) AppleWebKit/534.11.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.11.2",variation
lyonsjonathan,F,ME,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5320 (KHTML, like Gecko) Chrome/26.0.874.0 Safari/5320",control
michael63,F,MA,"Opera/9.15.(Windows NT 6.2; nr-ZA) Presto/2.9.172 Version/10.00",control
spencemaureen,F,WA,"Opera/9.65.(X11; Linux i686; ug-CN) Presto/2.9.162 Version/12.00",control
robertkelly,F,ME,"Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.0)",variation
hickscassidy,M,RI,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)",control
caldwelllori,M,NV,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_1; rv:1.9.2.20) Gecko/2014-03-15 02:47:08 Firefox/5.0",control
amberjohnson,M,RI,"Mozilla/5.0 (Windows NT 5.1; hu-HU; rv:1.9.1.20) Gecko/2017-01-16 02:05:31 Firefox/3.8",control
vtucker,F,SD,"Mozilla/5.0 (Windows 98; Win 9x 4.90; fr-CA; rv:1.9.1.20) Gecko/2015-01-15 14:40:54 Firefox/9.0",variation
swalker,M,MA,"Opera/8.60.(X11; Linux x86_64; sv-SE) Presto/2.9.167 Version/12.00",control
erica63,F,PA,"Opera/8.12.(X11; Linux x86_64; quz-PE) Presto/2.9.181 Version/12.00",variation
blackwelljennifer,F,VA,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_0 rv:2.0; crh-UA) AppleWebKit/532.44.7 (KHTML, like Gecko) Version/4.0 Safari/532.44.7",control
brivas,M,NH,"Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2016-12-27 15:30:53 Firefox/3.8",variation
andrew64,F,VA,"Opera/8.75.(Windows NT 5.1; da-DK) Presto/2.9.172 Version/12.00",control
alyssa64,M,GA,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/5312 (KHTML, like Gecko) Chrome/31.0.884.0 Safari/5312",variation
thompsonamanda,M,AK,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4 rv:3.0; lg-UG) AppleWebKit/533.5.3 (KHTML, like Gecko) Version/4.0 Safari/533.5.3",control
charleswood,F,DE,"Opera/9.29.(X11; Linux x86_64; fil-PH) Presto/2.9.176 Version/12.00",control
petersonalexandra,M,VT,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_3) AppleWebKit/5360 (KHTML, like Gecko) Chrome/33.0.877.0 Safari/5360",control
costawilliam,F,MD,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5321 (KHTML, like Gecko) Chrome/50.0.806.0 Safari/5321",variation
